GENE             CHR      START       STOP   NSNPS  NPARAM     N        ZSTAT            P
ENSG00000274159    2   32738742   32784107      28       5  5744     -0.37185        0.645
ENSG00000018699    2   32818099   33056118     392      24  5744      0.24901      0.40168
ENSG00000230876    2   33015426   33161760     274      24  5744     -0.55853      0.71176
ENSG00000236854    2   33117152   33181216     131      20  5744     -0.92011      0.82124
ENSG00000049323    2   33137020   33634576    1018      58  5744     -0.99748      0.84073
ENSG00000285577    2   33489532   33541328      93      10  5744      0.14351      0.44294
ENSG00000152689    2   33626391   33799817     348      52  5744       0.8829      0.18865
ENSG00000237133    2   33770114   33823614      98      14  5744       1.1996      0.11514
ENSG00000286415    2   33789509   33892527     217      22  5744      0.46894      0.31956
ENSG00000119812    2   33798727   33859449     112      13  5744      0.89872       0.1844
ENSG00000228262    2   33896953   34973298    2854     127  5744      0.91048      0.18129
ENSG00000237790    2   34257293   34304617     167      18  5744      0.69834      0.24248
ENSG00000285754    2   34349438   34480642     353      20  5744      -0.7584      0.77589
ENSG00000272027    2   34907357   34963673     247      22  5744      0.58723      0.27852
ENSG00000232153    2   34947354   35082793     369      24  5744       2.2125     0.013465
ENSG00000226994    2   34989917   35520063    1139      45  5744       1.3003     0.096753
ENSG00000150938    2   36547921   36788278     523      45  5744     -0.37531      0.64629
ENSG00000260025    2   36571892   36617257     103      16  5744      -1.7829       0.9627
ENSG00000273090    2   36730398   36775875      81      11  5744       1.1766      0.11967
ENSG00000171055    2   36748948   36908230     402      27  5744      0.96045      0.16842
ENSG00000205221    2   36888833   37051935     428      45  5744       1.4427     0.074558
ENSG00000115808    2   37054841   37228679     273      15  5744       2.1367      0.01631
ENSG00000008869    2   37185526   37346515     251      25  5744       2.5863    0.0048509
ENSG00000152133    2   37276594   37336387      70      11  5744       2.6523    0.0039978
ENSG00000055332    2   37316353   37419208     265      17  5744       2.3946    0.0083197
ENSG00000138068    2   37384963   37458741     206      18  5744       1.2125      0.11266
ENSG00000218739    2   37388631   37453336     176      14  5744      0.89523      0.18533
ENSG00000272054    2   37401018   37449820     122      12  5744      0.63365      0.26315
ENSG00000115816    2   37418755   37493739     118      14  5744      0.72414      0.23449
ENSG00000003509    2   37423774   37490546     103      12  5744      0.69733       0.2428
ENSG00000115825    2   37467645   37586951     252      15  5744      0.88874      0.18707
ENSG00000115828    2   37534970   37610465     161      24  5744       1.0713      0.14201
ENSG00000285925    2   37557100   37605939     101      19  5744       1.3428     0.089661
ENSG00000287316    2   37658924   37761950     244      19  5744      -2.3149      0.98969
ENSG00000236213    2   37754629   37883841     262      20  5744      -1.3985      0.91902
ENSG00000163171    2   37859025   38000611     290      27  5744      0.42619      0.33499
ENSG00000236572    2   37936476   37984189      63       6  5744       1.4548     0.072864
ENSG00000237803    2   38037641   38138417     336      20  5744       0.1853       0.4265
ENSG00000115841    2   38115330   38304285     390      22  5744     0.054453      0.47829
ENSG00000235848    2   38167054   38329184     373      24  5744     -0.28117      0.61071
ENSG00000232973    2   38265590   38468793     593      39  5744     -0.81788      0.79329
ENSG00000138061    2   38284116   38372044     259      20  5744     -0.75938      0.77619
ENSG00000229160    2   38349779   38401088     175      20  5744      -1.1927      0.88351
ENSG00000273006    2   38385490   38430771     119      13  5744      -1.3926      0.91812
ENSG00000227292    2   38420505   38501732     241      26  5744      0.24826      0.40197
ENSG00000119787    2   38511096   38639427     211      13  5744       -1.655      0.95104
ENSG00000287313    2   38600861   38649769     100      11  5744      -2.1318      0.98349
ENSG00000231367    2   38623669   38778076     378      32  5744      -2.7236      0.99677
ENSG00000143889    2   38779111   38865728     105       7  5744     -0.26053      0.60277
ENSG00000143891    2   38858223   38978379     231      26  5744     -0.63798      0.73826
ENSG00000152147    2   38943676   39022144     110       6  5744     -0.56273      0.71319
ENSG00000115875    2   38960741   39013636      69       6  5744     -0.36798      0.64355
ENSG00000163214    2   39014871   39138075     157       7  5744      -1.2692      0.89781
ENSG00000188010    2   39068103   39166213     107       6  5744      -2.0336      0.97901
ENSG00000214694    2   39081982   39212590     145      11  5744       -2.124      0.98317
ENSG00000269210    2   39176428   39222483      52       2  5744     -0.84225      0.80018
ENSG00000115904    2   39198537   39386486     191       6  5744      -1.3269      0.90773
ENSG00000229692    2   39209420   39255998      56       2  5744     -0.87926      0.81037
ENSG00000205111    2   39392787   39491729     100       6  5744     -0.46037      0.67738
ENSG00000011566    2   39466407   39699442     261      12  5744     -0.20552      0.58142
ENSG00000273035    2   39540469   39585945      48       4  5744    -0.041459      0.51653
ENSG00000231312    2   39628671   39902483     187      17  5744        1.081      0.13984
ENSG00000152154    2   39857122   39955103      98       3  5744      -1.2901      0.90148
ENSG00000138050    2   39953200   40041407     164       7  5744      -0.9116      0.81901
ENSG00000227028    2   39978593   40492349    1379      59  5744      0.38478       0.3502
ENSG00000183023    2   40314410   40873193    1236      76  5744       0.2794      0.38997
ENSG00000287255    2   40726946   40782921      36       7  5744     -0.19357      0.57674
ENSG00000285898    2   40783425   40916744     283      15  5744     0.029237      0.48834
ENSG00000287468    2   40837807   40901772     170      11  5744     0.089452      0.46436
ENSG00000233128    2   40938621   41004592     166      10  5744      0.25113      0.40086
ENSG00000287145    2   41908273   41968751     266      13  5744     -0.68724      0.75404
ENSG00000214691    2   42052295   42131190     234      29  5744     -0.79865      0.78775
ENSG00000205086    2   42152508   42218946     161      15  5744     0.034696      0.48616
ENSG00000226398    2   42232765   42287442     180       8  5744       0.6216       0.2671
ENSG00000162878    2   42240161   42295657     162       9  5744      0.77598      0.21888
ENSG00000224875    2   42360378   42432441     145      13  5744      0.57713      0.28193
ENSG00000143924    2   42361493   42569688     424      16  5744      0.41426      0.33934
ENSG00000115944    2   42550686   42687228     193      13  5744      -0.3457      0.63522
ENSG00000171126    2   42659157   42756122     174      19  5744      0.31585      0.37606
ENSG00000057935    2   42686709   42994087     514      15  5744      0.60951      0.27109
ENSG00000162881    2   42979621   43026401     150      11  5744    -0.013311      0.50531
ENSG00000162882    2   42984229   43054733     197      16  5744     -0.15652      0.56219
ENSG00000224739    2   43218495   43268200     123      19  5744      0.15318      0.43913
ENSG00000231826    2   43244962   43302801     124      14  5744     -0.81033      0.79112
ENSG00000230587    2   43309668   43394621     185      18  5744      0.86839      0.19259
ENSG00000286796    2   43320958   43369138     107       8  5744      0.64813      0.25845
ENSG00000287387    2   43411988   43460366      78       9  5744       1.3764     0.084343
ENSG00000279873    2   43419349   43465994      76       9  5744        1.237      0.10804
ENSG00000234936    2   43421712   43470533      75       9  5744       1.3437     0.089521
ENSG00000152518    2   43439541   43488745      48       9  5744       1.9057     0.028344
ENSG00000115970    2   43447975   43858185     632      20  5744       1.6043     0.054324
ENSG00000152527    2   43829399   44005126     443      29  5744       1.3138     0.094448
ENSG00000223658    2   43892290   43938568     133      12  5744      0.93429      0.17508
ENSG00000138036    2   43966178   44047149     189      12  5744      0.26414      0.39584
ENSG00000143921    2   44024081   44120127     260      23  5744       -1.553      0.93979
ENSG00000138075    2   44029611   44101004     206      19  5744      -1.2206      0.88887
ENSG00000138095    2   44103363   44258128     394      17  5744      0.28332      0.38846
ENSG00000138032    2   44360108   44481523     188      16  5744      0.56634      0.28558
ENSG00000273106    2   44384764   44430998      58       6  5744      0.73407      0.23145
ENSG00000138079    2   44467597   44558633     149       9  5744       1.4486     0.073719
ENSG00000138078    2   44533420   44624001     148       8  5744       1.1474      0.12561
ENSG00000143919    2   44554086   45009731     751      22  5744      0.98278      0.16286
ENSG00000138083    2   45133841   45183210     149      17  5744       -0.716        0.763
ENSG00000259439    2   45138216   45201338     192      26  5744      -1.3617      0.91336
ENSG00000225156    2   45146803   45205901     176      30  5744      -1.9239      0.97281
ENSG00000236502    2   45157293   45204012     123      25  5744       -1.655      0.95104
ENSG00000170577    2   45222321   45271591     143      17  5744     -0.65701      0.74441
ENSG00000231156    2   45230353   45275807     136      17  5744     -0.64704       0.7412
ENSG00000231054    2   45360722   45406553     123      21  5744       1.3691     0.085484
ENSG00000286728    2   45361755   45448812     248      49  5744      0.93919      0.17382
ENSG00000286519    2   45365861   45413074     126      25  5744       1.1593      0.12316
ENSG00000205054    2   45381955   45585536     596      83  5744       1.7004     0.044523
ENSG00000068784    2   45605819   45874304     547      26  5744      -0.2613      0.60307
ENSG00000171132    2   45843484   46425129    1414     140  5744       1.4162      0.07836
ENSG00000228481    2   45891840   45937615      83      18  5744     -0.45456      0.67529
ENSG00000232696    2   46295154   46340967     139      15  5744    -0.037031      0.51477
ENSG00000231336    2   46383928   46430117     124      24  5744      0.43058      0.33339
ENSG00000116016    2   46485806   46623836     274      30  5744     -0.35378      0.63825
ENSG00000228100    2   46609430   46656367      94      12  5744     -0.16273      0.56464
ENSG00000187600    2   46621329   46678972     118      13  5744     -0.49206      0.68866
ENSG00000284701    2   46671704   46721564     109       8  5744     -0.19603      0.57771
ENSG00000253515    2   46691870   46738417     113      10  5744     -0.43362      0.66772
ENSG00000250565    2   46707889   46804716     193      19  5744     -0.89688      0.81511
ENSG00000119729    2   46733945   46821827     164      18  5744      -0.5319       0.7026
ENSG00000250116    2   46785395   46842377      94      12  5744      0.51975      0.30162
ENSG00000151665    2   46798076   46879194     162      17  5744       0.1246      0.45042
ENSG00000119878    2   46808555   46867315     106      10  5744      0.33797      0.36769
ENSG00000222005    2   46891079   47059943     380      25  5744     -0.58029      0.71914
ENSG00000171150    2   46891091   47017384     308      20  5744     -0.33565      0.63143
ENSG00000239332    2   47008836   47096146     210      34  5744     -0.17884      0.57097
ENSG00000226548    2   47069159   47115635     125      19  5744      0.95679      0.16934
ENSG00000228925    2   47091414   47145817     165      23  5744       1.2254      0.11022
ENSG00000068724    2   47108296   47313276     591      48  5744       1.2248      0.11032
ENSG00000180398    2   47119009   47203994     243      26  5744      0.36827      0.35634
ENSG00000272814    2   47173754   47219027     122      14  5744      0.35472       0.3614
ENSG00000233845    2   47252418   47302663     129      16  5744       1.3276     0.092159
ENSG00000225187    2   47259961   47308343     113      15  5744        1.359     0.087066
ENSG00000239605    2   47262677   47417447     416      50  5744       2.0044     0.022512
ENSG00000143933    2   47377222   47439060     110      15  5744       2.1046     0.017663
ENSG00000234690    2   47409544   47607213     382      48  5744       2.7864    0.0026645
ENSG00000226087    2   47417920   47478025     114      19  5744       2.1949     0.014087
ENSG00000119888    2   47537297   47624740     110      20  5744       1.4141     0.078665
ENSG00000095002    2   47595108   47900285     584      52  5744     -0.96264      0.83214
ENSG00000235760    2   47719147   47772338      66       7  5744       -1.134       0.8716
ENSG00000184261    2   47733720   47833078     180      37  5744      -1.7356      0.95869
ENSG00000116062    2   47887669   48047240     229      34  5744     -0.23069      0.59122
ENSG00000138081    2   48006455   48167932     144      18  5744      -0.4227      0.66374
ENSG00000233230    2   48097817   48144949      28       7  5744      -1.7918      0.96342
ENSG00000230773    2   48141320   48576363     538      19  5744     -0.69076      0.75514
ENSG00000170802    2   48506776   48616434     156      12  5744      0.28206      0.38895
ENSG00000162869    2   48632737   48752530     160      16  5744    -0.083165      0.53314
ENSG00000272663    2   48657182   48702736      53       9  5744     -0.53478       0.7036
ENSG00000243244    2   48721522   48835652     238      23  5744       1.4341     0.075772
ENSG00000068781    2   48722064   49013656     747      54  5744      0.97815        0.164
ENSG00000138039    2   48903913   49017869     346      40  5744      0.62193      0.26699
ENSG00000282890    2   49001479   49656151    1726      76  5744      0.10288      0.45903
ENSG00000170820    2   49179296   49416676     641      26  5744      0.79619      0.21296
ENSG00000282998    2   49419265   49714034     750      35  5744     -0.55658      0.71109
ENSG00000282828    2   49755526   49832264     103       8  5744       1.2017      0.11474
ENSG00000179915    2   50135641   51487713    2961     112  5744       1.7419     0.040767
ENSG00000285548    2   50516781   50582736     142      15  5744       1.5259     0.063511
ENSG00000283058    2   50813101   50870131      98      13  5744       1.7136       0.0433
ENSG00000286412    2   51203915   51254088      93      11  5744      0.18174      0.42789
ENSG00000231918    2   51224739   52645055    3413     133  5744       1.1128       0.1329
ENSG00000287867    2   51634097   51693051     174      17  5744      0.97516      0.16474
ENSG00000287344    2   52194925   52284573     256      18  5744      0.42195      0.33653
ENSG00000225444    2   52562740   52627194     181      14  5744     -0.28741       0.6131
ENSG00000236837    2   52711826   52762890     123      12  5744      -1.0123       0.8443
ENSG00000228033    2   52939809   53223590     819      24  5744     0.072481      0.47111
ENSG00000232604    2   53056373   53103769     145       9  5744     -0.25141      0.59925
ENSG00000115239    2   53749810   54122297     706      46  5744     -0.62865      0.73521
ENSG00000143942    2   53959941   54012333      88      11  5744      0.33306      0.36954
ENSG00000068912    2   53979181   54055956     124      13  5744       0.3943      0.34668
ENSG00000119737    2   54070049   54122104      75       9  5744      0.12427      0.45055
ENSG00000068878    2   54081206   54233130     257      10  5744      0.23427      0.40739
ENSG00000170634    2   54162975   54542437     662      31  5744       1.4899     0.068125
ENSG00000272156    2   54274691   54322203      78       7  5744      -1.0354      0.84977
ENSG00000178021    2   54470315   54518366     125      12  5744       1.5635     0.058969
ENSG00000177994    2   54522171   54620879     194      21  5744      0.48033       0.3155
ENSG00000115306    2   54648454   54908583     532      23  5744     -0.37042      0.64446
ENSG00000228108    2   54733185   54802834     139      10  5744      0.18552      0.42641
ENSG00000238018    2   54878148   54942182     138      16  5744     -0.83598      0.79842
ENSG00000214595    2   54915636   55209161     679      51  5744      0.71366      0.23772
ENSG00000231334    2   54964240   55012610      94      13  5744       0.8431      0.19959
ENSG00000285519    2   54985629   55063677     184      23  5744       1.1482      0.12545
ENSG00000115310    2   55189323   55374757     410      29  5744     -0.22345      0.58841
ENSG00000162994    2   55389683   55494699     182      17  5744      -1.3677       0.9143
ENSG00000143947    2   55424039   55472989      80      12  5744      -1.0945      0.86314
ENSG00000203327    2   55431523   55478262      81      12  5744      -1.1421       0.8733
ENSG00000085760    2   55453731   55531483     141      18  5744     -0.35941      0.64035
ENSG00000240401    2   55474486   55583185     194      21  5744     -0.59193      0.72305
ENSG00000115355    2   55504978   55682031     303      16  5744     -0.97475      0.83516
ENSG00000163001    2   55711740   55783015     102      13  5744      0.75338      0.22561
ENSG00000275052    2   55764428   55881015     219      18  5744      0.95517      0.16974
ENSG00000272606    2   55810044   55855508     100      12  5744      0.83181      0.20276
ENSG00000138035    2   55851196   55955998     239      20  5744      0.52362      0.30027
ENSG00000115380    2   56083102   56186274     185      27  5744      0.89739      0.18475
ENSG00000272180    2   56144293   56418787     572      47  5744      0.86819      0.19265
ENSG00000226702    2   56180326   56309461     251      31  5744    -0.048729      0.51943
ENSG00000055813    2   56376125   56623307     496      52  5744     -0.22329      0.58834
ENSG00000233251    2   56390669   56448005     120      24  5744       0.5672      0.28529
ENSG00000285755    2   57506783   57642267     249      26  5744     -0.90017      0.81599
ENSG00000028116    2   58099764   58397055     355      18  5744      0.62581      0.26572
ENSG00000287875    2   58257346   58308835      34       5  5744      0.28583       0.3875
ENSG00000115392    2   58376378   58503507     189      20  5744      0.48533      0.31372
ENSG00000273063    2   58433484   58478821      58       9  5744      0.87777      0.19003
ENSG00000225226    2   58467667   58533952     108      13  5744     -0.29722      0.61685
ENSG00000233723    2   58619934   59300901     953      78  5744      0.12666      0.44961
ENSG00000222030    2   59409843   59516535     179      24  5744      0.47801      0.31632
ENSG00000271955    2   59435815   60362335    1744     100  5744      0.37337      0.35444
ENSG00000233891    2   59455838   59995531    1034      50  5744      0.15647      0.43783
ENSG00000231815    2   59626687   59679396      73       6  5744      0.50988      0.30507
ENSG00000286604    2   59970820   60028791     111      16  5744      0.35069      0.36291
ENSG00000285611    2   60249736   60308262     122      19  5744      0.68369      0.24709
ENSG00000228590    2   60553581   60701963     290      22  5744     -0.77043      0.77948
ENSG00000119866    2   60667655   60816602     175      33  5744       0.4925      0.31118
ENSG00000115421    2   60948388   61039221     174      11  5744      -0.1418      0.55638
ENSG00000228414    2   61040204   61143452     132      15  5744     -0.44737       0.6727
ENSG00000162924    2   61073656   61168745     110      11  5744     -0.57008      0.71569
ENSG00000162927    2   61157357   61280394     112      14  5744     -0.83103      0.79702
ENSG00000162928    2   61209360   61289125      81      10  5744     -0.41679      0.66158
ENSG00000162929    2   61258006   61375169     113      10  5744     -0.25669      0.60129
ENSG00000237651    2   61337203   61401964     115       5  5744     -0.12766      0.55079
ENSG00000212978    2   61358727   61407104      99       4  5744      0.19949      0.42094
ENSG00000271889    2   61368568   61424240     103       5  5744      0.28493      0.38785
ENSG00000273302    2   61392114   61437904      56       7  5744      0.84159      0.20001
ENSG00000115464    2   61404598   61733222     415      13  5744       1.0501      0.14683
ENSG00000270820    2   61663323   61721265      62       5  5744      0.79839      0.21232
ENSG00000082898    2   61694984   61800761     106       5  5744       1.0081      0.15669
ENSG00000285857    2   61719475   61766295      54       3  5744      0.97858      0.16389
ENSG00000170264    2   62041983   62116278     160      14  5744    -0.095335      0.53798
ENSG00000236498    2   62060567   62123217     138      13  5744    -0.065252      0.52601
ENSG00000173163    2   62080859   62384382     387      21  5744      0.21537      0.41474
ENSG00000115484    2   62085220   62150806     118      15  5744      0.21081      0.41652
ENSG00000229839    2   62286582   62409016     119       9  5744      -0.6761      0.75051
ENSG00000170340    2   62388250   62461866      75       7  5744      -1.8625      0.96873
ENSG00000228541    2   62655262   62701205      90      15  5744     -0.55291      0.70984
ENSG00000186889    2   62717353   62774029     137      18  5744     -0.76725      0.77853
ENSG00000226622    2   62750816   62924964     327      20  5744     -0.50863       0.6945
ENSG00000115504    2   62865986   63283622     266      13  5744      -1.0471      0.85247
ENSG00000286524    2   63034899   63081841      26       5  5744      -1.7727      0.96186
ENSG00000226605    2   63043199   63120573      51       7  5744      -1.3336      0.90884
ENSG00000231609    2   63174461   63310775      50      11  5744     -0.50005      0.69148
ENSG00000115507    2   63242192   63294971      21       7  5744     -0.21964      0.58693
ENSG00000286480    2   63299014   63434172     109      12  5744      0.72875      0.23308
ENSG00000143951    2   63336694   64089977     921      22  5744      0.91987      0.17882
ENSG00000014641    2   63780743   63844331      71       4  5744      0.89973      0.18413
ENSG00000169764    2   64033074   64128696     100      14  5744     -0.29973      0.61781
ENSG00000143952    2   64109280   64281562     230      23  5744     -0.34399      0.63457
ENSG00000228079    2   64303487   64350380      82      10  5744     -0.45255      0.67456
ENSG00000197329    2   64309786   64406554     123      13  5744     -0.42919      0.66611
ENSG00000225889    2   64335373   64489993     215      20  5744      -1.4798      0.93053
ENSG00000230923    2   64402212   64467619      83      10  5744      -1.9348      0.97349
ENSG00000238012    2   64547615   64594935      89      10  5744       1.0146      0.15516
ENSG00000238201    2   64555201   64603781      87      11  5744      0.96871      0.16635
ENSG00000223935    2   64612354   64716101     201      27  5744     0.065008      0.47408
ENSG00000119862    2   64646103   64698515     109      11  5744      0.29582      0.38368
ENSG00000223863    2   64678487   64738038     110      10  5744       1.4462     0.074061
ENSG00000119844    2   64716439   64830139     171       6  5744       1.4007     0.080656
ENSG00000260101    2   64739321   64786227      49       2  5744       1.4451     0.074211
ENSG00000233694    2   64799109   64853690     102      16  5744      0.88068      0.18925
ENSG00000226756    2   64836746   64883832      61      12  5744     -0.34846      0.63625
ENSG00000179833    2   64848755   65013139     197      19  5744      -1.2454       0.8935
ENSG00000287123    2   65029119   65085398      95      14  5744     -0.70976      0.76107
ENSG00000234572    2   65063264   65125760      99      18  5744      0.23683      0.40639
ENSG00000237638    2   65118974   65318302     385      32  5744      -1.1849      0.88197
ENSG00000115902    2   65180611   65260999      85      16  5744     -0.89775      0.81534
ENSG00000232613    2   65222861   65290151     117      14  5744    -0.030265      0.51207
ENSG00000011523    2   65248500   65324138     152      16  5744     -0.12508      0.54977
ENSG00000138069    2   65287830   65392465     204      14  5744     -0.14902      0.55923
ENSG00000138071    2   65419887   65508387     179      12  5744      -1.0485       0.8528
ENSG00000198369    2   65527985   65694771     340      17  5744      0.99774       0.1592
ENSG00000232693    2   65590834   65642819     115      11  5744      0.88799      0.18727
ENSG00000204929    2   65628845   66437505    1778     112  5744      0.85824      0.19538
ENSG00000234255    2   65656972   65718705     129      12  5744      0.84815      0.19818
ENSG00000235725    2   65806700   65902311     174      20  5744      -1.0891      0.86194
ENSG00000281920    2   65815406   65865558      90       8  5744     -0.18874      0.57485
ENSG00000225815    2   66519481   66566116      60       5  5744     -0.46352       0.6785
ENSG00000232164    2   66575438   66629582      50       5  5744     -0.77436      0.78064
ENSG00000143995    2   66625584   66811001     226      30  5744      0.54809      0.29182
ENSG00000226819    2   66643867   66695602      47       6  5744     -0.42816      0.66573
ENSG00000230749    2   66656220   66706353      46       7  5744      -2.0203      0.97833
ENSG00000232046    2   66766162   66968355     358      31  5744      0.41948      0.33743
ENSG00000237179    2   66913322   66965384      65      11  5744      0.44599       0.3278
ENSG00000230525    2   67096568   67208594     160      22  5744      -0.2807      0.61053
ENSG00000235885    2   67278578   67548571     544      47  5744       1.2539      0.10493
ENSG00000236780    2   67340489   67660112     629      39  5744       1.3372      0.09058
ENSG00000236605    2   67516759   67562436     113      15  5744      0.41502      0.33906
ENSG00000143971    2   67589454   67649221     126       8  5744      0.91292      0.18064
ENSG00000224173    2   67754199   67857677     297      22  5744     -0.12492       0.5497
ENSG00000235495    2   67782736   67946209     487      32  5744     -0.48871      0.68748
ENSG00000237013    2   68013186   68087694     194      20  5744      -1.8511      0.96792
ENSG00000197223    2   68258262   68373080     108      17  5744      0.11718      0.45336
ENSG00000243667    2   68340068   68419681     103       7  5744      0.27972      0.38985
ENSG00000115946    2   68350020   68413370      83       6  5744      0.23071      0.40877
ENSG00000273275    2   68371965   68417664      58       5  5744      0.19816      0.42146
ENSG00000221823    2   68395989   68518369     160       8  5744     -0.11698      0.54656
ENSG00000273064    2   68445002   68490980      53       4  5744    -0.069204      0.52759
ENSG00000119865    2   68501303   68582183     185      21  5744     -0.50745      0.69408
ENSG00000115956    2   68557414   68634585     309      15  5744         0.29      0.38591
ENSG00000169621    2   68659704   68892994     295      11  5744      -1.1662      0.87823
ENSG00000204923    2   68676554   68729426      31       4  5744     -0.51526      0.69681
ENSG00000169618    2   68835721   68895379      70       9  5744      -1.2301      0.89067
ENSG00000163219    2   68871733   69063965     517      33  5744     -0.79969      0.78805
ENSG00000237576    2   69024146   69074858     147      17  5744      0.47288      0.31815
ENSG00000169604    2   69205310   69486459     548      46  5744      0.91048      0.18128
ENSG00000198380    2   69536901   69649386     166       5  5744      0.29591      0.38365
ENSG00000169599    2   69612882   69699760     120       5  5744      0.76737      0.22143
ENSG00000115977    2   69675129   69936481     220      17  5744        1.121      0.13114
ENSG00000196975    2   69836557   70064244     300      15  5744     -0.11648      0.54637
ENSG00000231024    2   69917324   69975979      72       7  5744      0.16962      0.43266
ENSG00000087338    2   70021792   70118516     138       7  5744      0.51915      0.30183
ENSG00000124380    2   70086088   70142707      69       4  5744      0.56642      0.28555
ENSG00000059728    2   70089820   70180077     127       7  5744      0.44757      0.32723
ENSG00000244617    2   70177221   70224397      50       4  5744     -0.86384      0.80616
ENSG00000179818    2   70179395   70365352     218       7  5744      -1.4311       0.9238
ENSG00000169564    2   70279609   70326335      56       3  5744      -1.8949      0.97094
ENSG00000233060    2   70281853   70333232      58       3  5744      -1.9029      0.97148
ENSG00000231327    2   70341168   70387449      87       5  5744      -1.0736      0.85851
ENSG00000115998    2   70367012   70510747     167      11  5744     -0.22999      0.59095
ENSG00000116001    2   70426576   70510792      89       5  5744      0.24644      0.40267
ENSG00000116005    2   70449518   70518317      78       5  5744      0.21221      0.41597
ENSG00000143977    2   70498494   70555872      89       5  5744     -0.20783      0.58232
ENSG00000035141    2   70513107   70564222      83       6  5744     -0.62765      0.73488
ENSG00000229229    2   70595066   70659810     170      12  5744       1.4023     0.080417
ENSG00000163235    2   70664416   70816325     354      34  5744      -0.3057      0.62008
ENSG00000224606    2   70684517   70730627     123      13  5744     -0.60156      0.72627
ENSG00000286979    2   70821789   70885893     217      20  5744    -0.085521      0.53408
ENSG00000075340    2   70824750   71030357     569      31  5744      0.19401      0.42309
ENSG00000235035    2   70879274   70928956     103      11  5744      0.49815      0.30919
ENSG00000183733    2   70994442   71052775     154      19  5744     0.034728      0.48615
ENSG00000152672    2   71025775   71082731     179      18  5744      0.24318      0.40393
ENSG00000116035    2   71092706   71202503     232      32  5744      0.15376       0.4389
ENSG00000116039    2   71128030   71202561     175      30  5744    -0.067591      0.52694
ENSG00000144031    2   71170510   71222629      82      18  5744     -0.32668      0.62805
ENSG00000228384    2   71186640   71239884      53      10  5744      0.29751      0.38304
ENSG00000144043    2   71203072   71257003      43       8  5744     -0.83293      0.79756
ENSG00000236469    2   71219661   71326873     207      22  5744      -1.1038      0.86517
ENSG00000124357    2   71256474   71316938     155      16  5744      -1.1123        0.867
ENSG00000272735    2   71284649   71330255      98      11  5744     -0.76622      0.77823
ENSG00000288065    2   71305007   71354536     111      13  5744       1.1775      0.11949
ENSG00000124383    2   71322762   71387231     145      14  5744       1.9251     0.027107
ENSG00000124370    2   71326814   71392369     154      16  5744       1.9386     0.026276
ENSG00000124374    2   71399868   71489233     218      22  5744      0.50689      0.30612
ENSG00000075292    2   71468691   71672199     388      18  5744       1.3545     0.087786
ENSG00000281195    2   71566068   71613450     103      10  5744       1.4154      0.07847
ENSG00000135636    2   71645852   71923898     563      71  5744       1.3115     0.094842
ENSG00000003137    2   72346367   72410167      91      12  5744     -0.56986      0.71561
ENSG00000144036    2   72393113   73088170     729      14  5744      0.41044      0.34074
ENSG00000116096    2   73079511   73129287      54       4  5744      0.22601       0.4106
ENSG00000135638    2   73108389   73173200      47       8  5744      -0.6503      0.74225
ENSG00000144040    2   73159165   73337747     187       7  5744      -2.8668      0.99793
ENSG00000135631    2   73290510   73418849     221      14  5744      -2.0711      0.98082
ENSG00000272702    2   73305146   73353035      54       3  5744       -1.543      0.93858
ENSG00000214513    2   73394702   73449641      95       8  5744      -1.6002      0.94523
ENSG00000135632    2   73406350   73464349      93       9  5744      -1.5445      0.93876
ENSG00000135624    2   73425548   73490149      95      10  5744      -1.5473       0.9391
ENSG00000135617    2   73445138   73495367      63       8  5744      -1.2699      0.89793
ENSG00000163013    2   73471810   73546559      65      13  5744      -1.2209      0.88893
ENSG00000135625    2   73508057   73555829      36       6  5744     -0.15392      0.56116
ENSG00000287435    2   73523069   73570018      37       5  5744      0.26571      0.39523
ENSG00000285068    2   73569738   73647805      90       4  5744      0.71045      0.23871
ENSG00000116127    2   73577886   73862293     158       6  5744      0.52324      0.30041
ENSG00000230002    2   73648891   73696609      58       5  5744      0.24294      0.40403
ENSG00000284902    2   73661652   73708157      54       4  5744      0.36052      0.35923
ENSG00000217702    2   74316092   74372767      16       2  5744     -0.14427      0.55736
ENSG00000225439    2   74340134   74389079      39       3  5744     -0.19084      0.57567
ENSG00000163170    2   74352527   74410039      73       5  5744     -0.12267      0.54882
ENSG00000114978    2   74369655   74441025      93       7  5744     -0.30511      0.61986
ENSG00000065911    2   74390737   74454692      80       8  5744     -0.52452      0.70004
ENSG00000279070    2   74413825   74460687      51       6  5744     -0.78952       0.7851
ENSG00000188687    2   74433369   74605541     129      13  5744      -1.3429      0.91034
ENSG00000237737    2   74577601   74631009      27       1  5744    0.0044063      0.49824
ENSG00000204843    2   74578281   74654214      36       2  5744    -0.022308       0.5089
ENSG00000286623    2   74607549   74653908      21       1  5744     0.054995      0.47807
ENSG00000005448    2   74613805   74662882      21       1  5744     0.096321      0.46163
ENSG00000284308    2   74631303   74683718      22       1  5744      0.13046       0.4481
ENSG00000114993    2   74642962   74704549      26       2  5744      0.32479      0.37267
ENSG00000115274    2   74647214   74695071      21       2  5744      0.26159      0.39682
ENSG00000239779    2   74650527   74698018      22       2  5744      0.34191      0.36621
ENSG00000286883    2   74657466   74710088      22       2  5744      0.34749      0.36411
ENSG00000115282    2   74675200   74732013      26       1  5744      0.51048      0.30486
