GENE             CHR     START      STOP  NSNPS  NPARAM     N        ZSTAT            P
ENSG00000228137   21  47631804  47677596     19       5  6379      0.94486      0.17236
ENSG00000160294   21  47645047  47741211     39       9  6379      0.93454      0.17501
ENSG00000239415   21  47661463  47709047     12       5  6379       0.6438      0.25985
ENSG00000182362   21  47671256  47727665     22       7  6379      0.83879      0.20079
ENSG00000160299   21  47709055  47875682    170      14  6379       1.1257      0.13016
ENSG00000160298   21  47710095  47778789     37       8  6379       1.6391     0.050593
ENSG00000160305   21  47843804  47999928    145      16  6379      0.50148      0.30802
ENSG00000223692   21  47847384  47899219     46       7  6379      0.42326      0.33605
ENSG00000160307   21  48008517  48060121     61      10  6379      0.21207      0.41603
ENSG00000160310   21  48020507  48095036     77       8  6379      0.56596      0.28571
